"W" "Pvalue"
"[Eubacterium] coprostanoligenes group" 0.517525904939235 4.06883188068406e-05
"[Eubacterium] fissicatena group" 0.507444386674498 2.96992422527991e-05
"[Eubacterium] nodatum group" 0.496094403311629 2.07292443849816e-05
"Anaerosporobacter" 0.792689364252917 0.0504628939342427
"Anaerovorax" 0.496094403311629 2.07292443849816e-05
"Butyricimonas" 0.496094403311629 2.07292443849816e-05
"Candidatus Stoquefichus" 0.697206174781985 0.00577570361600286
"Christensenellaceae R-7 group" 0.570383300982913 0.000198132578260662
"Comamonas" 0.707688189706708 0.00744184677074286
"Flavobacterium" 0.694383831875294 0.00539120755793608
"Glutamicibacter" 0.599261417092003 0.000449428426927746
"Lachnoclostridium 5" 0.558039965258989 0.000138264827141068
"Lachnospiraceae FCS020 group" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae NC2004 group" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae NK4A136 group" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae UCG-004" 0.49849887454392 2.2380295668731e-05
"Morganella" 0.496094403311629 2.07292443849816e-05
"Phascolarctobacterium" 0.704343525474316 0.00686649687719348
"Prevotellaceae UCG-003" 0.496094403311629 2.07292443849816e-05
"Pseudorhodoplanes" 0.496094403311629 2.07292443849816e-05
"Ruminiclostridium 5" 0.496094403311629 2.07292443849816e-05
"Ruminiclostridium 9" 0.496094403311629 2.07292443849816e-05
"Ruminococcaceae NK4A214 group" 0.647147537196687 0.0016337844481742
"Ruminococcaceae UCG-009" 0.496094403311629 2.07292443849816e-05
"S5-A14a" 0.496094403311629 2.07292443849816e-05
"Stenotrophomonas" 0.718813019206636 0.0096986832173411
"Weissella" 0.662691958387481 0.00244082285620209
"[Eubacterium] xylanophilum group" 0.496094403311629 2.07292443849816e-05
"Cronobacter" 0.496094403311629 2.07292443849816e-05
"Falsochrobactrum" 0.496094403311629 2.07292443849816e-05
"Helicobacter" 0.496094403311629 2.07292443849816e-05
"Methanobrevibacter" 0.698290630812787 0.00593019904496714
"Ochrobactrum" 0.51984237101699 4.37144531238566e-05
"Pediococcus" 0.496094403311629 2.07292443849816e-05
"Ruminococcaceae UCG-013" 0.496094403311629 2.07292443849816e-05
"Lysinibacillus" 0.859930393759602 0.188927419116768
"Pluralibacter" 0.540104670195379 8.11089771786307e-05
"Achromobacter" 0.553546332057009 0.000121113294571736
"Actinomadura" 0.572651797476732 0.000211540557833115
"Actinomycetospora" 0.496094403311629 2.07292443849816e-05
"Aeromicrobium" 0.496094403311629 2.07292443849816e-05
"Afipia" 0.70541517672105 0.00704612201733399
"Agromyces" 0.496094403311629 2.07292443849816e-05
"Alcaligenes" 0.578132284044173 0.000247596651138125
"Alkaliphilus" 0.537193797949367 7.42932654337855e-05
"Ammoniphilus" 0.705107190001341 0.00699405115249352
"Anaerocolumna" 0.51220097355015 3.44734084789562e-05
"Anaerospora" 0.496094403311629 2.07292443849816e-05
"Arthrobacter" 0.816899754906972 0.0829495707056515
"Bacillus" 0.853812267290071 0.168926520459094
"Bosea" 0.792688736912776 0.0504622293460373
"Burkholderia-Caballeronia-Paraburkholderia" 0.496094403311629 2.07292443849816e-05
"Caldicoprobacter" 0.616552384234068 0.000723111538442305
"Camelimonas" 0.531892799912675 6.32628618758003e-05
"Candidatus Tokpelaia" 0.496094403311629 2.07292443849816e-05
"Cellulomonas" 0.687145651582681 0.00451244670074623
"Cellulosimicrobium" 0.657575873561029 0.00214072672885237
"Chelatococcus" 0.496094403311629 2.07292443849816e-05
"Chthoniobacter" 0.687306278710175 0.00453038824844636
"Chungangia" 0.496094403311629 2.07292443849816e-05
"Cloacibacterium" 0.496094403311629 2.07292443849816e-05
"Clostridium sensu stricto 5" 0.704417799049275 0.00687880597388898
"Clostridium sensu stricto 8" 0.496094403311629 2.07292443849816e-05
"Clostridium sensu stricto 9" 0.680439627499253 0.0038204956818737
"Cohnella" 0.544137921922118 9.15467492151524e-05
"Cupriavidus" 0.496094403311629 2.07292443849816e-05
"Desulfitobacterium" 0.710636434710167 0.00798630546083715
"Dysgonomonas" 0.501514505942524 2.46294911444949e-05
"Empedobacter" 0.616196423090529 0.000716145020404834
"Filomicrobium" 0.674290877626353 0.00327523295148007
"Gemmata" 0.681944036361414 0.00396639703027367
"Georgenia" 0.606767189958362 0.000553225661189081
"Gordonia" 0.533578899581459 6.65892324686903e-05
"Haliangium" 0.496094403311629 2.07292443849816e-05
"Halomonas" 0.496094403311629 2.07292443849816e-05
"Haloplasma" 0.496094403311629 2.07292443849816e-05
"Hamadaea" 0.496094403311629 2.07292443849816e-05
"Helcococcus" 0.496094403311629 2.07292443849816e-05
"Herbinix" 0.567294969149236 0.000181176943626617
"Hydrogenispora" 0.496094403311629 2.07292443849816e-05
"Hyphomicrobium" 0.496094403311629 2.07292443849816e-05
"Kaistia" 0.582713866954631 0.000282166235788127
"Knoellia" 0.622285856378947 0.0008445981770847
"Labrys" 0.702010188659275 0.00649018899716643
"Leucobacter" 0.542922017139978 8.82720375808992e-05
"Methylobacterium" 0.705447904789267 0.0070516766890347
"Methylocystis" 0.496094403311629 2.07292443849816e-05
"Micromonospora" 0.52368637059814 4.92166634793485e-05
"Mycobacterium" 0.71385917883547 0.00862417908267798
"Mycoplana" 0.545256363978274 9.46612113892503e-05
"Nannocystis" 0.496094403311629 2.07292443849816e-05
"Nocardioides" 0.538146700354617 7.64617989363689e-05
"Nonomuraea" 0.496094403311629 2.07292443849816e-05
"Oceanobacillus" 0.496094403311629 2.07292443849816e-05
"Oerskovia" 0.496094403311629 2.07292443849816e-05
"Paenibacillus" 0.775926482610107 0.0353081158146747
"Pajaroellobacter" 0.680393052450098 0.00381606064323482
"Paradevosia" 0.496094403311629 2.07292443849816e-05
"Parapusillimonas" 0.496094403311629 2.07292443849816e-05
"Patulibacter" 0.692262804512931 0.0051182716799972
"Pelomonas" 0.496094403311629 2.07292443849816e-05
"Pelosinus" 0.496094403311629 2.07292443849816e-05
"Phenylobacterium" 0.522613256498304 4.76173642761502e-05
"Proteiniborus" 0.638433431501754 0.00129970896155284
"Pseudochrobactrum" 0.604558011067155 0.000520516839884792
"Psychrobacillus" 0.576131809506055 0.000233804543197449
"Pusillimonas" 0.679802247363857 0.00376022252719518
"Rhodococcus" 0.67818602685046 0.0036113874841373
"Rhodoglobus" 0.496094403311629 2.07292443849816e-05
"Rhodomicrobium" 0.496094403311629 2.07292443849816e-05
"Rickettsiella" 0.65426783322096 0.00196566716997287
"Salipaludibacillus" 0.496094403311629 2.07292443849816e-05
"Sedimentibacter" 0.835290179708084 0.119105165382557
"Smaragdicoccus" 0.496094403311629 2.07292443849816e-05
"Sphingobium" 0.496094403311629 2.07292443849816e-05
"Sphingopyxis" 0.618337851818132 0.000759038279394463
"Sporacetigenium" 0.496094403311629 2.07292443849816e-05
"Steroidobacter" 0.496094403311629 2.07292443849816e-05
"Streptomyces" 0.67680276767197 0.00348844292218125
"Thermobacillus" 0.496094403311629 2.07292443849816e-05
"Timonella" 0.496094403311629 2.07292443849816e-05
"Tissierella" 0.768038326374043 0.029740425472038
"Trabulsiella" 0.496094403311629 2.07292443849816e-05
"Tumebacillus" 0.616540487201923 0.000722877664149957
"Vagococcus" 0.768484057620275 0.030032009397858
"Verrucosispora" 0.496094403311629 2.07292443849816e-05
"Virgibacillus" 0.550129894377771 0.000109453583349991
"Vulgatibacter" 0.496094403311629 2.07292443849816e-05
"Acetanaerobacterium" 0.496094403311629 2.07292443849816e-05
"Advenella" 0.496094403311629 2.07292443849816e-05
"Aestuariicella" 0.496094403311629 2.07292443849816e-05
"Altererythrobacter" 0.496094403311629 2.07292443849816e-05
"Aminobacter" 0.496094403311629 2.07292443849816e-05
"Aquamicrobium" 0.496094403311629 2.07292443849816e-05
"Azospirillum" 0.496094403311629 2.07292443849816e-05
"Bdellovibrio" 0.496094403311629 2.07292443849816e-05
"Breznakia" 0.496094403311629 2.07292443849816e-05
"Clostridium sensu stricto 13" 0.693736300328868 0.00530646098250812
"Clostridium sensu stricto 7" 0.496094403311629 2.07292443849816e-05
"Defluviimonas" 0.496094403311629 2.07292443849816e-05
"DSSF69" 0.496094403311629 2.07292443849816e-05
"Gemmobacter" 0.496094403311629 2.07292443849816e-05
"Leadbetterella" 0.496094403311629 2.07292443849816e-05
"Limnohabitans" 0.496094403311629 2.07292443849816e-05
"Luteolibacter" 0.496094403311629 2.07292443849816e-05
"Massilia" 0.496094403311629 2.07292443849816e-05
"Oxalobacter" 0.496094403311629 2.07292443849816e-05
"Paenochrobactrum" 0.627917397545548 0.000982642241883826
"Parapedobacter" 0.496094403311629 2.07292443849816e-05
"Pelagibacterium" 0.496094403311629 2.07292443849816e-05
"Peredibacter" 0.496094403311629 2.07292443849816e-05
"Planctomicrobium" 0.496094403311629 2.07292443849816e-05
"Pseudoflavitalea" 0.496094403311629 2.07292443849816e-05
"Rhodopseudomonas" 0.496094403311629 2.07292443849816e-05
"Ruminiclostridium" 0.66399146991843 0.00252316173422668
"Rummeliibacillus" 0.6878087903931 0.0045869528719448
"Soonwooa" 0.496094403311629 2.07292443849816e-05
"Taibaiella" 0.496094403311629 2.07292443849816e-05
"[Anaerorhabdus] furcosa group" 0.683690247842965 0.00414234457496097
"28-4" 0.496094403311629 2.07292443849816e-05
"Acidibacter" 0.572053316820241 0.00020792151421698
"Arcobacter" 0.496094403311629 2.07292443849816e-05
"Campylobacter" 0.496094403311629 2.07292443849816e-05
"Chryseobacterium" 0.616422448330313 0.000720561126060927
"Dielma" 0.496094403311629 2.07292443849816e-05
"Elusimicrobium" 0.496094403311629 2.07292443849816e-05
"Flavonifractor" 0.496094403311629 2.07292443849816e-05
"Ketogulonicigenium" 0.496094403311629 2.07292443849816e-05
"Methylocapsa" 0.496094403311629 2.07292443849816e-05
"possible genus Sk018" 0.496094403311629 2.07292443849816e-05
"Prevotellaceae UCG-001" 0.665594501667938 0.00262835573767103
"probable genus 10" 0.496094403311629 2.07292443849816e-05
"Proteus" 0.496094403311629 2.07292443849816e-05
"Providencia" 0.496094403311629 2.07292443849816e-05
"Ruminococcaceae UCG-010" 0.496094403311629 2.07292443849816e-05
"Sanguibacteroides" 0.496094403311629 2.07292443849816e-05
"Acidisphaera" 0.496094403311629 2.07292443849816e-05
"Acidothermus" 0.496094403311629 2.07292443849816e-05
"alphaI cluster" 0.496094403311629 2.07292443849816e-05
"Anaerobacillus" 0.496094403311629 2.07292443849816e-05
"Arsenophonus" 0.496094403311629 2.07292443849816e-05
"Bavariicoccus" 0.496094403311629 2.07292443849816e-05
"Brochothrix" 0.496094403311629 2.07292443849816e-05
"Bryobacter" 0.496094403311629 2.07292443849816e-05
"Candidatus Solibacter" 0.496094403311629 2.07292443849816e-05
"Carnobacterium" 0.496094403311629 2.07292443849816e-05
"Coprococcus 1" 0.496094403311629 2.07292443849816e-05
"Methylovirgula" 0.496094403311629 2.07292443849816e-05
"Minicystis" 0.496094403311629 2.07292443849816e-05
"Occallatibacter" 0.496094403311629 2.07292443849816e-05
"Odoribacter" 0.496094403311629 2.07292443849816e-05
"Paenalcaligenes" 0.496094403311629 2.07292443849816e-05
"Paraprevotella" 0.496094403311629 2.07292443849816e-05
"Rhodoplanes" 0.496094403311629 2.07292443849816e-05
"Roseiarcus" 0.496094403311629 2.07292443849816e-05
"Tsukamurella" 0.496094403311629 2.07292443849816e-05
"ZOR0006" 0.496094403311629 2.07292443849816e-05
"Clostridium sensu stricto 16" 0.640279227583244 0.00136454291802698
"Lachnoclostridium 10" 0.496094403311629 2.07292443849816e-05
"Microbacterium" 0.496094403311629 2.07292443849816e-05
"Ornithinibacillus" 0.496094403311629 2.07292443849816e-05
"Pseudogracilibacillus" 0.650503789948122 0.00178298968083924
"Alkalicoccus" 0.496094403311629 2.07292443849816e-05
"Anoxybacillus" 0.496094403311629 2.07292443849816e-05
"Paeniglutamicibacter" 0.496094403311629 2.07292443849816e-05
"Paucisalibacillus" 0.496094403311629 2.07292443849816e-05
"Scopulibacillus" 0.496094403311629 2.07292443849816e-05
