"W" "Pvalue"
"Lachnospiraceae AC2044 group" 0.637181164766014 0.000261167795333886
"Lachnospiraceae FCS020 group" 0.838825411251154 0.0560418916591162
"Lachnospiraceae ND3007 group" 0.851692933499855 0.0777863442187431
"Lachnospiraceae NK3A20 group" 0.971324638170264 0.905814810578194
"Lachnospiraceae NK4A136 group" 0.745440157926538 0.0047999188274893
"Lachnospiraceae NK4B4 group" 0.389841297787206 3.21749285541393e-07
"Lachnospiraceae UCG-004" 0.809314182882367 0.0260733152516194
"Lachnospiraceae UCG-008" 0.839512890892911 0.0570381985378038
"Lactobacillus" 0.871898005007002 0.128839370043923
"Libanicoccus" 0.867251286048532 0.114873591111943
"Marvinbryantia" 0.90780178428249 0.300790973851823
"Megasphaera" 0.585212737648922 6.41548333350061e-05
"Methanobrevibacter" 0.593146507483893 7.95000495732478e-05
"Mitsuokella" 0.647463049153661 0.000344680590195751
"Olsenella" 0.935433566205338 0.534733993071889
"Oribacterium" 0.867969419087906 0.116935282795759
"Prevotella 2" 0.792546371993649 0.0167814823709798
"Prevotella 7" 0.886797695219401 0.184904272714313
"Prevotella 9" 0.911633774707317 0.327477498008008
"Prevotellaceae NK3B31 group" 0.770366882403517 0.009327528093918
"Prevotellaceae UCG-003" 0.799175017015102 0.0199827844804008
"Prevotellaceae UCG-004" 0.54738154437753 2.30602526963183e-05
"Rikenellaceae RC9 gut group" 0.834122994138076 0.049664004012367
"Roseburia" 0.822457982241165 0.0367311085843792
"Ruminiclostridium 5" 0.722829155884216 0.00262008259581526
"Ruminiclostridium 6" 0.713620029182836 0.00204640256886956
"Ruminiclostridium 9" 0.943908203649794 0.623586653724557
"Ruminococcaceae NK4A214 group" 0.9335721834774 0.516084575302522
"Ruminococcaceae UCG-002" 0.903442884240278 0.272636430754713
"Ruminococcaceae UCG-003" 0.848585859707144 0.071894310818302
"Ruminococcaceae UCG-004" 0.888614558761958 0.193078498439224
"Ruminococcaceae UCG-005" 0.937148680930053 0.552225389718499
"Ruminococcaceae UCG-008" 0.804598796813706 0.0230427032828521
"Ruminococcaceae UCG-009" 0.683351403718034 0.000906813996603188
"Ruminococcaceae UCG-010" 0.897150347809669 0.235942883260361
"Ruminococcaceae UCG-013" 0.940117681175202 0.583137858786769
"Ruminococcaceae UCG-014" 0.826433979597352 0.0407205577451049
"Ruminococcus 1" 0.832363318677386 0.0474628094426023
"Senegalimassilia" 0.88845504608412 0.192348076865637
"Shuttleworthia" 0.389841297787206 3.21749285541393e-07
"Slackia" 0.796073005415368 0.0184161251402738
"Solobacterium" 0.95340685528525 0.72744030513123
"Streptococcus" 0.458251143194098 2.06205642458966e-06
"Subdoligranulum" 0.918057529418733 0.376400248810599
"Terrisporobacter" 0.500288666655444 6.44395652438624e-06
"Treponema 2" 0.791419234672262 0.0162898198872113
"[Eubacterium] xylanophilum group" 0.63759519057971 0.000264102630226623
"Enterococcus" 0.490793514522986 4.98230464261793e-06
"Escherichia-Shigella" 0.478456378075989 3.56635799746902e-06
"Lachnoclostridium 12" 0.48027158768498 3.74621524767204e-06
"Lachnospiraceae NC2004 group" 0.760000292192288 0.00707900432060834
"Lachnospiraceae UCG-001" 0.693383257233464 0.00118788420819469
"Weissella" 0.496286163283596 5.7817806676758e-06
"Fibrobacter" 0.546324285802569 2.24098945403436e-05
"Ruminococcaceae UCG-011" 0.564887026626644 3.70282443497643e-05
"Ruminococcus 2" 0.413845621434897 6.17801350484642e-07
"Lachnospiraceae UCG-010" 0.570469642423143 4.30630298321098e-05
"GCA-900066575" 0.389841297787206 3.21749285541393e-07
"Veillonella" 0.389841297787206 3.21749285541393e-07
"Butyrivibrio" 0.542856794373289 2.04028033880299e-05
"Lactococcus" 0.462284689136068 2.30042906131024e-06
"Romboutsia" 0.833110636993405 0.048385842541325
"Erysipelotrichaceae UCG-003" 0.657410421380733 0.000450755744652467
"Anaerosporobacter" 0.389841297787206 3.21749285541393e-07
"Flavonifractor" 0.389841297787206 3.21749285541393e-07
"Cetobacterium" 0.389841297787206 3.21749285541393e-07
"Erysipelotrichaceae UCG-004" 0.885512635885894 0.179312063991425
"Succinivibrio" 0.478426622025987 3.56348268424773e-06
"CAG-56" 0.389841297787206 3.21749285541393e-07
"Leptotrichia" 0.565770490625864 3.79236875091237e-05
"Oxalobacter" 0.772151126779978 0.00978029065901413
"Tyzzerella" 0.389841297787206 3.21749285541393e-07
"Actinoplanes" 0.672580561626676 0.000678468732448633
"Mannheimia" 0.650603206366913 0.000375151608498308
"Methylobacterium" 0.620404257345505 0.000166036093166395
"Mycoplasma" 0.389841297787206 3.21749285541393e-07
"Niastella" 0.389841297787206 3.21749285541393e-07
"Pediococcus" 0.389841297787206 3.21749285541393e-07
"Solirubrobacter" 0.389841297787206 3.21749285541393e-07
"Sphingomonas" 0.570452111994693 4.30426191158038e-05
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" 0.389841297787206 3.21749285541393e-07
"Anaerofustis" 0.389841297787206 3.21749285541393e-07
"Bacillus" 0.389841297787206 3.21749285541393e-07
"Bryobacter" 0.570463330868014 4.3055680160815e-05
"Haliangium" 0.389841297787206 3.21749285541393e-07
"Pygmaiobacter" 0.389841297787206 3.21749285541393e-07
"1174-901-12" 0.389841297787206 3.21749285541393e-07
"Alistipes" 0.549405750956134 2.43584938859656e-05
"Oscillospira" 0.484819904714515 4.23768340854319e-06
"Sutterella" 0.66595608778042 0.000567543816760547
"Amnibacterium" 0.389841297787206 3.21749285541393e-07
"Angustibacter" 0.389841297787206 3.21749285541393e-07
"Bryocella" 0.389841297787206 3.21749285541393e-07
"Flavisolibacter" 0.389841297787206 3.21749285541393e-07
"Nocardioides" 0.389841297787206 3.21749285541393e-07
"Psychroglaciecola" 0.389841297787206 3.21749285541393e-07
"Cryptosporangium" 0.389841297787206 3.21749285541393e-07
