"W" "Pvalue"
"Streptacidiphilus" 0.389841297787206 3.21749285541393e-07
"Streptomyces" 0.506652148361869 7.65616428268839e-06
"Succiniclasticum" 0.389841297787206 3.21749285541393e-07
"Succinimonas" 0.389841297787206 3.21749285541393e-07
"Succinivibrionaceae UCG-002" 0.389841297787206 3.21749285541393e-07
"Sulfitobacter" 0.389841297787206 3.21749285541393e-07
"Thalassococcus" 0.403937040889508 4.71985338143865e-07
"Winogradskyella" 0.389841297787206 3.21749285541393e-07
"28-4" 0.389841297787206 3.21749285541393e-07
"Acinetobacter" 0.607811701384621 0.000118161629956453
"Lachnoclostridium 12" 0.389841297787206 3.21749285541393e-07
"Lachnospiraceae UCG-007" 0.389841297787206 3.21749285541393e-07
"Lachnospiraceae UCG-009" 0.389841297787206 3.21749285541393e-07
"Pygmaiobacter" 0.389841297787206 3.21749285541393e-07
"Pseudobutyrivibrio" 0.389841297787206 3.21749285541393e-07
"Acholeplasma" 0.389841297787206 3.21749285541393e-07
"Acidovorax" 0.389841297787206 3.21749285541393e-07
"Alishewanella" 0.389841297787206 3.21749285541393e-07
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" 0.389841297787206 3.21749285541393e-07
"Altererythrobacter" 0.389841297787206 3.21749285541393e-07
"Anaerocolumna" 0.389841297787206 3.21749285541393e-07
"Aquabacterium" 0.389841297787206 3.21749285541393e-07
"Arthrobacter" 0.389841297787206 3.21749285541393e-07
"Brevundimonas" 0.389841297787206 3.21749285541393e-07
"Caryophanon" 0.389841297787206 3.21749285541393e-07
"Cellulosimicrobium" 0.389841297787206 3.21749285541393e-07
"Cellvibrio" 0.389841297787206 3.21749285541393e-07
"Clostridium sensu stricto 3" 0.389841297787206 3.21749285541393e-07
"Defluviimonas" 0.389841297787206 3.21749285541393e-07
"Devosia" 0.389841297787206 3.21749285541393e-07
"Flavobacterium" 0.414777927231935 6.33647324675249e-07
"Fluviicola" 0.389841297787206 3.21749285541393e-07
"Ketogulonicigenium" 0.389841297787206 3.21749285541393e-07
"Leucobacter" 0.389841297787206 3.21749285541393e-07
"Nocardioides" 0.389841297787206 3.21749285541393e-07
"Paenibacillus" 0.389841297787206 3.21749285541393e-07
"Pseudacidovorax" 0.389841297787206 3.21749285541393e-07
"Psychrobacillus" 0.389841297787206 3.21749285541393e-07
"Rhodococcus" 0.389841297787206 3.21749285541393e-07
"Sphingobacterium" 0.389841297787206 3.21749285541393e-07
"Sphingopyxis" 0.389841297787206 3.21749285541393e-07
"Stenotrophomonas" 0.389841297787206 3.21749285541393e-07
"Taibaiella" 0.389841297787206 3.21749285541393e-07
"Olsenella" 0.389841297787206 3.21749285541393e-07
"Intestinimonas" 0.389841297787206 3.21749285541393e-07
