"W" "Pvalue"
"Succinivibrio" 0.965922561351233 0.867637569574252
"Treponema 2" 0.943558988994417 0.670955688875455
"Turicibacter" 0.849384887746086 0.121318134234572
"Tyzzerella" 0.854969608550265 0.13639192650417
"Tyzzerella 4" 0.62712436402307 0.000563369802073062
"Campylobacter" 0.610971686346823 0.000365948721153002
"Parabacteroides" 0.45297098814988 4.13561209143951e-06
"Lachnospiraceae UCG-001" 0.867154643603518 0.175252472235671
"Bacillus" 0.517559914393189 2.73978729019637e-05
"Cellulosilyticum" 0.45297098814988 4.13561209143951e-06
"Lachnospiraceae UCG-009" 0.886951646429441 0.259136717108589
"Lysinibacillus" 0.643155785660307 0.000860263551433362
"Ruminiclostridium 5" 0.952085019596869 0.748634207458573
"XBB1006" 0.628946839490428 0.000591288745882072
"[Eubacterium] eligens group" 0.961587635793757 0.832234906968584
"hoa5-07d05 gut group" 0.45297098814988 4.13561209143951e-06
"Ruminococcaceae V9D2013 group" 0.45297098814988 4.13561209143951e-06
"Methanobrevibacter" 0.651252205200306 0.00106332282694131
"Odoribacter" 0.45297098814988 4.13561209143951e-06
"Family XIII UCG-001" 0.649617340617606 0.00101888542368904
"Terrisporobacter" 0.45297098814988 4.13561209143951e-06
"[Eubacterium] xylanophilum group" 0.45297098814988 4.13561209143951e-06
"UC5-1-2E3" 0.45297098814988 4.13561209143951e-06
"[Eubacterium] brachy group" 0.925072891504401 0.509817678784407
"[Eubacterium] fissicatena group" 0.813201864378096 0.055193467252211
"Anaerobium" 0.651022159930703 0.00105695796064975
"Anaerocolumna" 0.737362118832379 0.00934457837866449
"Anaeroplasma" 0.687872956883949 0.00272922348635894
"Candidatus Stoquefichus" 0.82446694914095 0.0708780800278503
"Eisenbergiella" 0.632659514544718 0.00065239024933754
"Erysipelatoclostridium" 0.891064596010346 0.28026297888956
"Faecalibacterium" 0.901136851086444 0.337921033699196
"Lachnoclostridium 5" 0.925975116812875 0.51721237088227
"Mogibacterium" 0.64054532286575 0.00080323304217844
"Parvibacter" 0.746819649946458 0.0117518822556174
"possible genus Sk018" 0.45297098814988 4.13561209143951e-06
"[Eubacterium] hallii group" 0.45297098814988 4.13561209143951e-06
"Lachnospiraceae NK3A20 group" 0.647626132631477 0.000967195798379263
"Methanosphaera" 0.744417715966353 0.0110894042052218
"Sporobacter" 0.45297098814988 4.13561209143951e-06
"Dielma" 0.651324009239231 0.00106531710874292
"Erysipelotrichaceae UCG-004" 0.649829696234817 0.00102455382326216
"Lachnospiraceae ND3007 group" 0.76611959052984 0.0186410933691262
"Ruminococcaceae UCG-001" 0.45297098814988 4.13561209143951e-06
"Ruminococcaceae UCG-008" 0.759997781510061 0.0161187849389057
"Gordonibacter" 0.45297098814988 4.13561209143951e-06
"Marvinbryantia" 0.45297098814988 4.13561209143951e-06
"Atopobium" 0.45297098814988 4.13561209143951e-06
"Tyzzerella 3" 0.45297098814988 4.13561209143951e-06
