"W" "Pvalue"
"UBA1819" 0.781548111870897 0.0058236429297245
"Aeromonas" 0.499259979415103 1.74464400232455e-05
"Micromonospora" 0.326927536275284 1.2072845591109e-06
"Ruminococcaceae UCG-009" 0.669549612275291 0.000435639664940475
"Anaerosporobacter" 0.36030957307735 1.95510044444491e-06
"Butyricicoccus" 0.549349950171652 4.18463383328482e-05
"Kaistia" 0.601985546048956 0.000111437017118434
"Roseburia" 0.552493449582618 4.4286745937122e-05
"Lactonifactor" 0.882539939938429 0.0944722685654223
"Nakamurella" 0.402893447966719 3.6995344048603e-06
"Alistipes" 0.890756957590316 0.120518171078685
"Blautia" 0.932653963118057 0.40909359944228
"Corynebacterium 1" 0.326927536275284 1.2072845591109e-06
"Arthrobacter" 0.466052960126888 1.00382075958675e-05
"Buttiauxella" 0.463754731718152 9.66867589177492e-06
"Cetobacterium" 0.326927536275284 1.2072845591109e-06
"Chryseobacterium" 0.479798874765861 1.25876925540694e-05
"Flavobacterium" 0.506582656677471 1.97635602098196e-05
"Lelliottia" 0.541566430949219 3.6400965712671e-05
"Providencia" 0.326927536275284 1.2072845591109e-06
"Vagococcus" 0.326927536275284 1.2072845591109e-06
"[Anaerorhabdus] furcosa group" 0.472648670620387 1.1184918415991e-05
"Comamonas" 0.615461058001581 0.00014478334799787
"Hafnia-Obesumbacterium" 0.570623791225784 6.16802130226639e-05
"Pseudarthrobacter" 0.330292503899471 1.26654270372038e-06
"Shewanella" 0.39844886890807 3.45693682927962e-06
"Acidovorax" 0.578579943658427 7.15038580806959e-05
"Agathobacter" 0.326927536275284 1.2072845591109e-06
"Brevundimonas" 0.528389395653301 2.88342274382922e-05
"Burkholderia-Caballeronia-Paraburkholderia" 0.521418366072552 2.5527595760843e-05
"Cutibacterium" 0.326927536275284 1.2072845591109e-06
"Delftia" 0.48666179366343 1.41118289664219e-05
"GCA-900066575" 0.326927536275284 1.2072845591109e-06
"Lachnospiraceae UCG-001" 0.682864984374468 0.000579138949042462
"Lactobacillus" 0.602375714994663 0.000112277409945471
"Leucobacter" 0.470628086651629 1.08194565740953e-05
"Prevotellaceae UCG-001" 0.326927536275284 1.2072845591109e-06
"Ralstonia" 0.532575495619811 3.10374102553757e-05
"Ruminococcaceae NK4A214 group" 0.537093424857608 3.36184871994473e-05
"Sphingomonas" 0.326927536275284 1.2072845591109e-06
"[Eubacterium] brachy group" 0.798272115451829 0.00895512947966906
"[Eubacterium] nodatum group" 0.711444314521269 0.00108853275024579
"Anaerovorax" 0.715774517434424 0.00120073034726228
"Desulfovibrio" 0.373386333449677 2.37138677531411e-06
"Christensenellaceae R-7 group" 0.326927536275284 1.2072845591109e-06
"Acetanaerobacterium" 0.682273459093137 0.00057179021516878
"Anaerocolumna" 0.397226294908673 3.39322006058833e-06
"Anaerosinus" 0.812968849168638 0.013206699528377
"Caproiciproducens" 0.489346569326866 1.47606536170458e-05
"Christensenella" 0.591391349533907 9.10069343443108e-05
"Herbaspirillum" 0.573352480998185 6.48761734427345e-05
"Intestinimonas" 0.753187671339033 0.00288577026898596
"Pygmaiobacter" 0.604288755982472 0.000116497175224511
"Candidatus Competibacter" 0.326927536275284 1.2072845591109e-06
"CL500-29 marine group" 0.326927536275284 1.2072845591109e-06
"Clostridium sensu stricto 12" 0.326927536275284 1.2072845591109e-06
"Clostridium sensu stricto 13" 0.326927536275284 1.2072845591109e-06
"Corynebacterium" 0.326927536275284 1.2072845591109e-06
"Cyanobium PCC-6307" 0.326927536275284 1.2072845591109e-06
"Elusimicrobium" 0.460074333110808 9.10680691719585e-06
"Enhydrobacter" 0.326927536275284 1.2072845591109e-06
"Jeotgalibacillus" 0.482140646894452 1.30870147534117e-05
"Leptotrichia" 0.326927536275284 1.2072845591109e-06
"Luteolibacter" 0.326927536275284 1.2072845591109e-06
"Macellibacteroides" 0.326927536275284 1.2072845591109e-06
"Modestobacter" 0.326927536275284 1.2072845591109e-06
"Mycoplasma" 0.562568966153485 5.31892137214468e-05
"Novosphingobium" 0.326927536275284 1.2072845591109e-06
"Paenibacillus" 0.499564692059663 1.75368425984531e-05
"Pajaroellobacter" 0.326927536275284 1.2072845591109e-06
"Raoultella" 0.375640724193844 2.45223584544933e-06
"Solibacillus" 0.326927536275284 1.2072845591109e-06
"Sphingobium" 0.463356009407855 9.60605627053388e-06
"Subgroup 10" 0.326927536275284 1.2072845591109e-06
"Thermus" 0.326927536275284 1.2072845591109e-06
"Vibrio" 0.56664137717032 5.73142098516915e-05
"Ureaplasma" 0.475610749268801 1.17446706144854e-05
"Acidisphaera" 0.392027682113214 3.13593161674711e-06
"Plantibacter" 0.536077839372894 3.30189407318669e-05
"Budvicia" 0.371149743034148 2.2939763090694e-06
"Erwinia" 0.482287560497349 1.31190369890295e-05
"Frigoribacterium" 0.477382105177607 1.20936310299714e-05
"Pseudoclavibacter" 0.326927536275284 1.2072845591109e-06
"Serratia" 0.414916672086674 4.45137228632695e-06
"Yersinia" 0.326927536275284 1.2072845591109e-06
"Cryptosporangium" 0.326927536275284 1.2072845591109e-06
"Leifsonia" 0.465895162898228 1.00123597520977e-05
"Paracoccus" 0.602566319036795 0.000112690417438913
"Janthinobacterium" 0.326927536275284 1.2072845591109e-06
"Alloprevotella" 0.326927536275284 1.2072845591109e-06
"Aquabacterium" 0.588625842887892 8.63606607575654e-05
"Dyella" 0.326927536275284 1.2072845591109e-06
"Pelomonas" 0.430033620157213 5.63542926521159e-06
"Candidatus Amphibiichlamydia" 0.326927536275284 1.2072845591109e-06
"Herbinix" 0.326927536275284 1.2072845591109e-06
"Lachnoclostridium 10" 0.376420474484622 2.48087928841532e-06
"Cedecea" 0.326927536275284 1.2072845591109e-06
"Conyzicola" 0.326927536275284 1.2072845591109e-06
"Microvirga" 0.326927536275284 1.2072845591109e-06
"Pseudonocardia" 0.326927536275284 1.2072845591109e-06
"Pseudorhodobacter" 0.487085899619164 1.42122637822863e-05
"Streptomyces" 0.326927536275284 1.2072845591109e-06
"[Eubacterium] eligens group" 0.326927536275284 1.2072845591109e-06
"Achromobacter" 0.326927536275284 1.2072845591109e-06
"Afipia" 0.326927536275284 1.2072845591109e-06
"Cereibacter" 0.326927536275284 1.2072845591109e-06
"Cloacibacillus" 0.326927536275284 1.2072845591109e-06
"Deinococcus" 0.326927536275284 1.2072845591109e-06
"Ensifer" 0.326927536275284 1.2072845591109e-06
"Fusicatenibacter" 0.326927536275284 1.2072845591109e-06
"Methanobrevibacter" 0.326927536275284 1.2072845591109e-06
"Nocardioides" 0.326927536275284 1.2072845591109e-06
"Parafrigoribacterium" 0.326927536275284 1.2072845591109e-06
"Tianweitania" 0.326927536275284 1.2072845591109e-06
