"W" "Pvalue"
"Luteococcus" 0.496094403311629 2.07292443849816e-05
"Lysobacter" 0.557135668284991 0.000134636870467134
"Marmoricola" 0.496094403311629 2.07292443849816e-05
"Marvinbryantia" 0.496094403311629 2.07292443849816e-05
"Mesorhizobium" 0.611685364680341 0.000633209033611775
"Methanobrevibacter" 0.803159869086459 0.0627381072032155
"Mycobacterium" 0.496094403311629 2.07292443849816e-05
"Nakamurella" 0.496094403311629 2.07292443849816e-05
"Niabella" 0.734170664085915 0.0138825826616385
"Nocardioides" 0.704727280760915 0.00693031911357971
"Novosphingobium" 0.705207582398654 0.00701098444763434
"OLB8" 0.614547661296144 0.000684701312440687
"Ornithinicoccus" 0.698218613245241 0.00591981968093718
"Ornithinimicrobium" 0.82329550082034 0.0942214068961269
"Ottowia" 0.646098400030713 0.00158962726645473
"Oxalobacter" 0.700733918399925 0.00629265964956802
"Paracoccus" 0.696280227853779 0.00564679880792988
"Pedomicrobium" 0.598024093952962 0.000434207842639269
"Pelagibacterium" 0.496094403311629 2.07292443849816e-05
"Perlucidibaca" 0.496094403311629 2.07292443849816e-05
"Petrimonas" 0.587002282914397 0.000318655779924963
"Propionicicella" 0.700465862734211 0.00625189812625702
"Propioniciclava" 0.6968469017179 0.00572536206917682
"Pseudoclavibacter" 0.597713639075102 0.000430466632015372
"Pseudonocardia" 0.496094403311629 2.07292443849816e-05
"Quadrisphaera" 0.674851024999492 0.00332168318055428
"Rhizorhapis" 0.692084308211947 0.00509590694925618
"Rhodobacter" 0.705492156002591 0.00705919364186844
"Rhodomicrobium" 0.496094403311629 2.07292443849816e-05
"Rhodopirellula" 0.496094403311629 2.07292443849816e-05
"Robinsoniella" 0.496094403311629 2.07292443849816e-05
"Ruminiclostridium 5" 0.496094403311629 2.07292443849816e-05
"Salinicola" 0.496094403311629 2.07292443849816e-05
"Sarcina" 0.895705141953293 0.34916598144507
"Serinicoccus" 0.825475090917653 0.0983649333529489
"Sphingomonas" 0.496094403311629 2.07292443849816e-05
"Spirosoma" 0.496094403311629 2.07292443849816e-05
"Staphylococcus" 0.538354012888774 7.69415311962434e-05
"Streptomyces" 0.640296400533975 0.00136516028843071
"Taibaiella" 0.694488269426834 0.00540499485134978
"Tessaracoccus" 0.684658605912721 0.00424306595544612
"Tetrasphaera" 0.770726883150211 0.0315397417147426
"Thermomonas" 0.633751191904626 0.00114810553802667
"Tonsilliphilus" 0.496094403311629 2.07292443849816e-05
"Truepera" 0.643607889162414 0.00148929284678315
"Vitellibacter" 0.669187941494991 0.00287943960113385
"W5053" 0.62763633444809 0.000975272283481
"Zhizhongheella" 0.496094403311629 2.07292443849816e-05
"Actinocorallia" 0.496094403311629 2.07292443849816e-05
"Agrococcus" 0.496094403311629 2.07292443849816e-05
"Aliihoeflea" 0.496094403311629 2.07292443849816e-05
"Anaerolinea" 0.496094403311629 2.07292443849816e-05
"Bauldia" 0.496094403311629 2.07292443849816e-05
"Blastocatella" 0.496094403311629 2.07292443849816e-05
"Candidatus Alysiosphaera" 0.496094403311629 2.07292443849816e-05
"Caproiciproducens" 0.496094403311629 2.07292443849816e-05
"Cellulosimicrobium" 0.496094403311629 2.07292443849816e-05
"Chryseolinea" 0.496094403311629 2.07292443849816e-05
"Conexibacter" 0.496094403311629 2.07292443849816e-05
"Defluviicoccus" 0.496094403311629 2.07292443849816e-05
"Devosia" 0.496094403311629 2.07292443849816e-05
"Ellin6055" 0.496094403311629 2.07292443849816e-05
"Enterococcus" 0.496094403311629 2.07292443849816e-05
"Flavobacterium" 0.496094403311629 2.07292443849816e-05
"Geminicoccus" 0.496094403311629 2.07292443849816e-05
"Hirschia" 0.496094403311629 2.07292443849816e-05
"Hydrogenophaga" 0.496094403311629 2.07292443849816e-05
"IS-44" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae FCS020 group" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae NK4B4 group" 0.705056983981008 0.00698559728771679
"Lactococcus" 0.496094403311629 2.07292443849816e-05
"Lysinimonas" 0.496094403311629 2.07292443849816e-05
"Marinilutecoccus" 0.496094403311629 2.07292443849816e-05
"Microbulbifer" 0.496094403311629 2.07292443849816e-05
"Micrococcus" 0.610789196092569 0.000617859410983307
"Micromonospora" 0.496094403311629 2.07292443849816e-05
"Nitrospira" 0.496094403311629 2.07292443849816e-05
"Peredibacter" 0.496094403311629 2.07292443849816e-05
"Proteus" 0.496094403311629 2.07292443849816e-05
"Pseudactinotalea" 0.496094403311629 2.07292443849816e-05
"Pseudofulvimonas" 0.496094403311629 2.07292443849816e-05
"Pseudorhodoplanes" 0.496094403311629 2.07292443849816e-05
"Pseudoxanthomonas" 0.496094403311629 2.07292443849816e-05
"Rhodobaculum" 0.496094403311629 2.07292443849816e-05
"Rhodococcus" 0.496094403311629 2.07292443849816e-05
"Robiginitalea" 0.496094403311629 2.07292443849816e-05
"Solirubrobacter" 0.496094403311629 2.07292443849816e-05
"Sphingobacterium" 0.496094403311629 2.07292443849816e-05
"Stenotrophobacter" 0.496094403311629 2.07292443849816e-05
"Streptococcus" 0.654256336910574 0.00196508314837499
"Succinivibrio" 0.966464399187277 0.867898223524585
"SWB02" 0.496094403311629 2.07292443849816e-05
"Terrabacter" 0.496094403311629 2.07292443849816e-05
"Terrimonas" 0.496094403311629 2.07292443849816e-05
"Thauera" 0.496094403311629 2.07292443849816e-05
"Woeseia" 0.496094403311629 2.07292443849816e-05
"Ruminococcaceae V9D2013 group" 0.496094403311629 2.07292443849816e-05
"Sporobacter" 0.496094403311629 2.07292443849816e-05
"Lactobacillus" 0.673075043222074 0.00317651402152764
"Romboutsia" 0.665407354454065 0.00261586415388661
"[Eubacterium] brachy group" 0.496094403311629 2.07292443849816e-05
"Corynebacterium 1" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae XPB1014 group" 0.496094403311629 2.07292443849816e-05
"Mycoplasma" 0.496094403311629 2.07292443849816e-05
"[Ruminococcus] gnavus group" 0.496094403311629 2.07292443849816e-05
"Anaerobium" 0.496094403311629 2.07292443849816e-05
"Angelakisella" 0.496094403311629 2.07292443849816e-05
"Butyricicoccus" 0.496094403311629 2.07292443849816e-05
"Cetobacterium" 0.496094403311629 2.07292443849816e-05
"Flavonifractor" 0.496094403311629 2.07292443849816e-05
"Herbinix" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae UCG-001" 0.496094403311629 2.07292443849816e-05
"Lachnospiraceae UCG-003" 0.496094403311629 2.07292443849816e-05
"Paraclostridium" 0.496094403311629 2.07292443849816e-05
"Parasporobacterium" 0.496094403311629 2.07292443849816e-05
"Tyzzerella" 0.496094403311629 2.07292443849816e-05
"UBA1819" 0.496094403311629 2.07292443849816e-05
"XBB1006" 0.496094403311629 2.07292443849816e-05
